file,variant,orig_bytes,out_bytes,orig_curve_cmds,out_curve_cmds
notifications/导.svg,seal,6349,1139,41,59
notifications/盗.svg,oracle,3628,621,24,30
notifications/道.svg,bronze,6684,1069,83,71
notifications/得.svg,oracle,5289,875,36,49
notifications/地.svg,bronze,5173,995,41,56
notifications/等.svg,seal,4737,812,24,35
notifications/低.svg,seal,3376,592,17,21
notifications/敌.svg,bronze,3926,614,20,25
notifications/点.svg,seal,5110,1030,40,54
notifications/电.svg,bronze,4120,786,33,51
notifications/殿.svg,bronze,3823,873,55,62
notifications/调.svg,seal,5166,954,28,33
notifications/谍.svg,seal,6659,923,21,24
notifications/定.svg,oracle,3217,537,20,26
notifications/丢.svg,bronze,6710,1054,48,60
notifications/东.svg,oracle,3754,551,18,22
notifications/动.svg,bronze,6250,1232,72,85
notifications/度.svg,oracle,4328,570,20,24
notifications/端.svg,seal,4517,734,17,21
notifications/断.svg,bronze,4850,933,59,66
notifications/队.svg,oracle,3702,588,19,24
notifications/夺.svg,bronze,4976,809,36,50
notifications/俄.svg,seal,3909,604,13,15
notifications/饿.svg,seal,5533,794,17,19
notifications/发.svg,oracle,2640,367,15,18
notifications/反.svg,oracle,3438,699,28,36
notifications/范.svg,bronze,3088,607,22,32
notifications/方.svg,oracle,1997,301,12,12
notifications/房.svg,seal,3005,570,14,14
notifications/放.svg,bronze,4044,561,15,17
notifications/非.svg,oracle,3204,433,15,19
notifications/分.svg,oracle,3729,788,36,48
notifications/份.svg,seal,3710,823,24,34
notifications/风.svg,oracle,5613,561,14,14
notifications/服.svg,oracle,3671,569,23,26
notifications/俘.svg,oracle,3798,543,19,25
notifications/府.svg,bronze,3665,662,16,16
notifications/付.svg,bronze,2473,472,15,17
notifications/复.svg,oracle,3367,510,18,20
notifications/改.svg,oracle,3469,536,17,19
notifications/干.svg,oracle,2695,660,28,38
notifications/告.svg,oracle,3981,783,29,37
notifications/革.svg,oracle,9393,818,30,35
notifications/格.svg,bronze,5589,963,45,54
notifications/给.svg,seal,4222,767,24,32
notifications/更.svg,oracle,3674,489,17,19
notifications/工.svg,oracle,2634,420,14,15
notifications/公.svg,oracle,2992,777,37,50
notifications/功.svg,bronze,2268,671,52,57
notifications/攻.svg,bronze,3813,842,54,60
notifications/购.svg,seal,5785,855,27,25
notifications/媾.svg,bronze,6949,1085,41,53
notifications/古.svg,oracle,4733,867,34,44
notifications/故.svg,bronze,2031,363,13,14
notifications/雇.svg,oracle,4510,557,19,19
notifications/观.svg,oracle,6115,777,27,35
notifications/滚.svg,seal,6179,946,25,30
notifications/国.svg,bronze,4618,1003,46,68
notifications/过.svg,bronze,5060,896,75,56
notifications/海.svg,bronze,4642,734,29,43
notifications/旱.svg,seal,2566,527,18,20
notifications/好.svg,oracle,5623,580,17,22
notifications/合.svg,oracle,4227,499,20,21
notifications/河.svg,oracle,2673,358,15,20
notifications/核.svg,seal,4773,838,22,29
notifications/很.svg,seal,3302,672,21,29
notifications/红.svg,seal,3430,575,17,21
notifications/洪.svg,seal,5356,978,31,47
notifications/户.svg,oracle,5302,640,24,31
notifications/化.svg,oracle,3337,787,41,50
notifications/坏.svg,bronze,5953,1057,64,69
notifications/换.svg,seal,5720,862,22,29
notifications/恢.svg,seal,4595,853,21,28
notifications/挥.svg,bronze,8216,1362,74,85
notifications/回.svg,oracle,3257,456,18,19
notifications/会.svg,oracle,8247,782,24,31
notifications/贿.svg,seal,4576,842,25,34
notifications/彗.svg,oracle,3736,491,16,18
notifications/活.svg,seal,5063,870,26,37
notifications/火.svg,oracle,4855,702,26,35
notifications/获.svg,oracle,3490,578,25,35
notifications/击.svg,seal,6471,970,27,32
notifications/机.svg,seal,2918,579,15,17
notifications/级.svg,seal,4711,701,17,19
notifications/急.svg,seal,4107,662,15,19
notifications/计.svg,seal,3852,694,22,24
notifications/记.svg,bronze,21646,2397,123,127
notifications/纪.svg,bronze,2682,717,28,36
notifications/技.svg,seal,4017,620,15,17
notifications/迹.svg,bronze,5885,937,75,56
notifications/加.svg,bronze,3251,791,56,63
notifications/间.svg,bronze,5069,994,44,60
notifications/监.svg,oracle,4648,577,19,21
notifications/减.svg,bronze,5573,1072,65,69
notifications/见.svg,oracle,5748,728,34,48
notifications/件.svg,seal,2700,527,15,20
notifications/建.svg,oracle,5820,736,21,26
notifications/箭.svg,bronze,3708,676,24,33
notifications/僵.svg,seal,4140,925,33,44
notifications/交.svg,seal,2394,423,14,13
notifications/骄.svg,bronze,3693,631,21,25
notifications/焦.svg,bronze,2979,620,21,27
notifications/教.svg,oracle,3957,656,22,32
notifications/接.svg,seal,5524,814,21,26
notifications/劫.svg,seal,3942,673,18,22
notifications/结.svg,seal,4220,731,24,26
notifications/解.svg,oracle,7447,889,30,40
notifications/界.svg,seal,3234,747,26,33
notifications/金.svg,bronze,3715,873,59,67
notifications/紧.svg,seal,4712,762,24,27
notifications/晋.svg,oracle,5287,665,21,26
notifications/禁.svg,seal,4872,911,27,40
notifications/竞.svg,oracle,6639,979,40,47
notifications/就.svg,oracle,4629,568,15,16
notifications/剧.svg,seal,5224,838,19,23
notifications/开.svg,seal,4765,839,25,32
notifications/看.svg,seal,3320,618,18,20
notifications/考.svg,oracle,3143,368,12,12
notifications/科.svg,seal,4254,714,16,18
notifications/刻.svg,seal,3523,711,20,26
notifications/口.svg,oracle,3008,706,29,38
notifications/库.svg,bronze,3525,646,20,23
notifications/快.svg,seal,4182,723,16,19
notifications/况.svg,oracle,4084,553,18,23
notifications/困.svg,oracle,3347,608,18,26
notifications/扩.svg,seal,6373,1044,30,40
notifications/拉.svg,seal,3459,602,16,18
notifications/来.svg,oracle,2380,420,12,12
notifications/兰.svg,seal,6216,895,23,27
notifications/乐.svg,oracle,3683,508,16,16
notifications/离.svg,bronze,17346,1576,87,93
notifications/理.svg,bronze,6160,1105,61,65
notifications/力.svg,oracle,1524,318,13,13
notifications/立.svg,oracle,2341,367,12,12
notifications/利.svg,oracle,6256,910,43,65
notifications/连.svg,bronze,6892,1127,84,67
notifications/联.svg,oracle,2298,417,15,16
notifications/量.svg,oracle,3696,508,17,18
notifications/林.svg,oracle,3514,511,15,18
notifications/临.svg,oracle,5097,563,16,19
notifications/领.svg,seal,5254,956,30,42
notifications/流.svg,bronze,3926,805,37,54
notifications/隆.svg,seal,6313,1025,28,34
notifications/陆.svg,oracle,4730,648,21,25
notifications/录.svg,oracle,3561,624,28,41
notifications/赂.svg,seal,4043,768,23,29
notifications/路.svg,bronze,5864,1011,75,53
notifications/虑.svg,bronze,3551,600,21,27
notifications/乱.svg,bronze,4786,968,60,68
notifications/掠.svg,seal,4295,703,19,23
notifications/轮.svg,bronze,5827,956,58,61
notifications/罗.svg,oracle,4555,634,22,28
notifications/落.svg,seal,5825,987,36,50
notifications/玛.svg,oracle,6388,692,19,22
notifications/买.svg,oracle,5267,683,21,25
notifications/蛮.svg,bronze,7810,1105,39,49
notifications/贸.svg,bronze,4384,641,21,25
notifications/没.svg,seal,4857,890,27,37
notifications/美.svg,oracle,3122,466,12,13
notifications/盟.svg,oracle,3914,632,21,26
notifications/秘.svg,seal,4425,1010,30,44
notifications/密.svg,bronze,5038,1041,61,71
notifications/免.svg,oracle,3686,425,16,18
notifications/面.svg,oracle,8330,625,22,22
notifications/民.svg,oracle,4569,503,16,17
notifications/命.svg,oracle,2890,721,33,43
notifications/模.svg,seal,6459,1038,30,39
notifications/目.svg,oracle,8302,820,33,36
notifications/募.svg,seal,5571,875,23,29
notifications/你.svg,bronze,7114,1247,53,69
notifications/念.svg,oracle,5348,885,32,43
notifications/捏.svg,seal,4729,834,26,35
notifications/挪.svg,seal,4560,707,19,25
notifications/诺.svg,bronze,6038,961,72,48
notifications/叛.svg,seal,4179,760,24,32
notifications/跑.svg,bronze,4432,777,25,31
notifications/喷.svg,seal,5816,915,28,37
notifications/品.svg,oracle,4135,861,39,51
notifications/平.svg,bronze,4627,869,43,53
notifications/凭.svg,seal,2942,608,19,27
notifications/迫.svg,seal,3782,710,25,30
notifications/破.svg,seal,4374,798,25,38
notifications/期.svg,bronze,4444,756,29,40
notifications/其.svg,oracle,6171,586,20,20
notifications/奇.svg,seal,3173,615,19,25
notifications/企.svg,oracle,2140,450,16,19
notifications/器.svg,bronze,6509,1023,82,64
notifications/迁.svg,seal,3986,731,26,30
notifications/谴.svg,bronze,5523,1036,58,64
notifications/强.svg,seal,6957,1149,38,50
notifications/墙.svg,oracle,6051,807,29,41
notifications/抢.svg,bronze,3716,923,58,68
notifications/窃.svg,seal,7348,1172,35,49
notifications/轻.svg,seal,4807,919,32,46
notifications/情.svg,seal,4723,738,16,14
notifications/请.svg,bronze,7546,1294,95,89
notifications/求.svg,oracle,3687,440,14,14
notifications/屈.svg,bronze,2806,553,19,25
notifications/取.svg,oracle,2992,390,13,14
notifications/去.svg,oracle,4021,510,16,18
notifications/然.svg,bronze,5215,859,32,40
notifications/扰.svg,bronze,5966,1087,47,68
notifications/人.svg,oracle,1900,267,12,12
notifications/认.svg,seal,4234,736,21,24
notifications/任.svg,oracle,2399,375,12,13
notifications/容.svg,bronze,2523,540,22,30
notifications/入.svg,oracle,1838,284,12,15
notifications/塞.svg,oracle,6051,740,30,44
notifications/赛.svg,seal,7205,1187,38,54
notifications/散.svg,oracle,4541,735,24,35
notifications/骚.svg,seal,6227,996,28,36
notifications/色.svg,bronze,22249,2064,120,113
notifications/森.svg,oracle,4525,659,18,22
notifications/杀.svg,bronze,3911,763,28,36
notifications/山.svg,oracle,6901,852,35,53
notifications/煽.svg,seal,5027,909,28,43
notifications/设.svg,seal,5398,828,23,29
notifications/社.svg,bronze,5337,977,81,67
notifications/身.svg,oracle,2087,323,13,13
notifications/神.svg,bronze,6081,999,78,62
notifications/升.svg,oracle,2918,578,21,28
notifications/生.svg,oracle,2014,365,12,12
notifications/声.svg,oracle,7853,799,27,37
notifications/胜.svg,seal,3514,638,17,17
notifications/尸.svg,oracle,1833,313,12,12
notifications/失.svg,bronze,3269,706,52,55
notifications/施.svg,seal,4419,739,21,26
notifications/时.svg,bronze,3160,571,22,31
notifications/食.svg,oracle,4256,658,24,31
notifications/始.svg,bronze,5135,922,41,53
notifications/氏.svg,oracle,1535,274,12,14
notifications/世.svg,bronze,3805,661,66,40
notifications/市.svg,oracle,3562,628,25,36
notifications/式.svg,seal,2603,500,15,22
notifications/事.svg,oracle,3432,446,14,15
notifications/收.svg,seal,3893,635,18,22
notifications/守.svg,oracle,3199,599,23,29
notifications/首.svg,oracle,8401,691,19,20
notifications/寿.svg,bronze,4862,710,23,29
notifications/受.svg,oracle,3815,513,17,22
notifications/赎.svg,bronze,4972,744,25,37
notifications/术.svg,oracle,2566,433,18,25
notifications/束.svg,oracle,2860,420,14,15
notifications/数.svg,bronze,7320,1121,82,62
notifications/水.svg,oracle,3839,504,24,32
notifications/顺.svg,oracle,7919,743,25,32
notifications/司.svg,oracle,2554,382,15,17
notifications/死.svg,oracle,5746,532,16,22
notifications/速.svg,oracle,4063,838,36,47
notifications/碎.svg,seal,4160,720,22,29
notifications/损.svg,seal,4152,723,22,27
notifications/他.svg,seal,3508,613,18,25
notifications/态.svg,seal,6051,853,22,28
notifications/逃.svg,bronze,5919,1011,75,56
notifications/特.svg,seal,4426,755,18,25
notifications/踢.svg,seal,4532,807,22,29
notifications/提.svg,seal,4072,698,20,24
notifications/天.svg,oracle,3424,674,29,37
notifications/填.svg,seal,3909,737,25,32
notifications/听.svg,oracle,4562,507,19,19
notifications/通.svg,oracle,6187,989,45,58
notifications/同.svg,oracle,3854,593,19,23
notifications/偷.svg,seal,5422,986,31,44
notifications/突.svg,oracle,2882,493,19,24
notifications/土.svg,oracle,2673,375,13,13
notifications/推.svg,seal,4429,774,20,23
notifications/脱.svg,seal,4444,723,19,24
notifications/弯.svg,seal,7223,927,29,33
notifications/完.svg,seal,3450,622,18,25
notifications/玩.svg,seal,3255,597,20,22
notifications/万.svg,oracle,2364,298,12,12
notifications/亡.svg,oracle,1729,288,12,14
notifications/网.svg,oracle,2521,416,15,18
notifications/围.svg,bronze,5910,1022,44,52
notifications/伟.svg,seal,4151,686,18,24
notifications/委.svg,oracle,3420,495,15,17
notifications/未.svg,oracle,3985,418,12,12
notifications/位.svg,bronze,2250,368,13,14
notifications/文.svg,oracle,3399,456,16,19
notifications/闻.svg,oracle,7398,746,26,38
notifications/我.svg,oracle,3806,505,15,17
notifications/屋.svg,seal,3959,661,16,19
notifications/务.svg,bronze,4847,947,58,65
notifications/物.svg,oracle,3159,791,40,54
notifications/西.svg,oracle,6407,689,26,36
notifications/戏.svg,bronze,6117,1004,45,63
notifications/系.svg,oracle,3461,436,16,18
notifications/先.svg,oracle,2867,404,13,14
notifications/闲.svg,bronze,5307,986,40,52
notifications/现.svg,oracle,5748,728,34,48
notifications/线.svg,seal,6746,630,17,20
notifications/相.svg,oracle,3889,560,18,21
notifications/响.svg,seal,6967,1036,36,41
notifications/消.svg,seal,4617,922,30,44
notifications/销.svg,seal,5046,950,33,49
notifications/小.svg,oracle,2593,726,36,48
notifications/协.svg,bronze,8573,1373,78,94
notifications/心.svg,oracle,2584,408,12,12
notifications/新.svg,oracle,5411,606,20,21
notifications/信.svg,bronze,13189,1529,83,88
notifications/星.svg,oracle,3806,569,20,24
notifications/行.svg,oracle,3916,811,39,55
notifications/雄.svg,seal,4732,754,19,22
notifications/袖.svg,seal,4834,729,19,23
notifications/需.svg,bronze,4389,749,32,44
notifications/序.svg,bronze,5078,1003,62,71
notifications/宣.svg,oracle,4504,523,15,19
notifications/选.svg,oracle,2867,404,13,14
notifications/学.svg,oracle,4386,625,18,22
notifications/压.svg,seal,5814,929,25,30
notifications/雅.svg,seal,4580,798,22,26
notifications/亚.svg,oracle,3450,467,15,15
notifications/淹.svg,seal,5665,971,31,44
notifications/严.svg,bronze,8077,1070,75,54
notifications/仰.svg,seal,3174,661,19,27
notifications/摇.svg,seal,4830,794,20,23
notifications/要.svg,seal,4627,689,19,22
notifications/耀.svg,seal,6382,1092,32,42
notifications/野.svg,oracle,4220,616,18,22
notifications/业.svg,bronze,9009,1291,56,70
notifications/一.svg,oracle,1941,564,28,36
notifications/移.svg,seal,4114,758,21,25
notifications/遗.svg,bronze,5610,1079,90,82
notifications/已.svg,bronze,2242,644,53,56
notifications/以.svg,oracle,1915,334,13,14
notifications/义.svg,oracle,5199,572,14,14
notifications/忆.svg,bronze,5598,663,17,19
notifications/议.svg,bronze,12818,1376,85,89
notifications/易.svg,oracle,2690,481,22,29
notifications/谊.svg,seal,5307,855,23,29
notifications/意.svg,seal,5020,790,21,26
notifications/英.svg,bronze,9421,1090,61,68
notifications/营.svg,bronze,4400,687,24,34
notifications/影.svg,seal,3528,624,20,25
notifications/用.svg,oracle,4793,431,14,15
notifications/优.svg,seal,6597,978,28,39
notifications/由.svg,oracle,2906,477,17,22
notifications/游.svg,oracle,3643,789,37,46
notifications/友.svg,oracle,4257,763,31,41
notifications/予.svg,bronze,13047,1624,92,105
notifications/雨.svg,oracle,2815,500,22,28
notifications/遇.svg,bronze,26600,2563,143,169
notifications/员.svg,oracle,3966,665,22,24
notifications/援.svg,seal,5375,848,21,27
notifications/源.svg,seal,3780,793,21,27
notifications/跃.svg,seal,6918,1226,45,64
notifications/灾.svg,oracle,5595,619,16,20
notifications/造.svg,bronze,7194,1055,75,56
notifications/择.svg,bronze,6504,1063,41,52
notifications/责.svg,oracle,4521,631,19,23
notifications/增.svg,bronze,4470,1031,66,79
notifications/炸.svg,bronze,6955,1090,84,68
notifications/展.svg,seal,5405,895,24,33
notifications/战.svg,bronze,6502,1186,56,78
notifications/站.svg,seal,6637,1013,29,38
notifications/长.svg,oracle,4360,434,15,18
notifications/招.svg,seal,3674,627,22,23
notifications/召.svg,oracle,3465,759,32,43
notifications/整.svg,bronze,4952,733,26,34
notifications/政.svg,oracle,3276,673,25,34
notifications/之.svg,oracle,2598,390,13,13
notifications/支.svg,seal,3125,518,12,12
notifications/知.svg,bronze,5748,1034,49,62
notifications/织.svg,bronze,5114,1021,44,62
notifications/执.svg,oracle,4781,573,18,21
notifications/职.svg,bronze,7104,1268,49,69
notifications/止.svg,oracle,2653,624,28,38
notifications/址.svg,seal,3706,660,20,21
notifications/指.svg,seal,4029,720,22,31
notifications/制.svg,bronze,6109,1078,46,59
notifications/置.svg,oracle,4352,777,31,39
notifications/忠.svg,bronze,3776,589,18,21
notifications/重.svg,oracle,3521,542,19,23
notifications/州.svg,oracle,3155,526,19,25
notifications/主.svg,oracle,2096,578,28,38
notifications/住.svg,seal,4733,783,23,28
notifications/助.svg,seal,3108,575,15,18
notifications/注.svg,oracle,5693,885,40,59
notifications/抓.svg,seal,6739,1056,33,45
notifications/砖.svg,bronze,4952,1085,64,75
notifications/转.svg,seal,5828,993,32,35
notifications/状.svg,seal,3289,584,15,19
notifications/撞.svg,seal,6184,987,24,29
notifications/兹.svg,oracle,4579,603,21,23
notifications/资.svg,seal,4458,857,31,41
notifications/自.svg,oracle,3927,457,13,13
notifications/宗.svg,oracle,3425,482,18,23
notifications/走.svg,oracle,2000,348,12,13
notifications/族.svg,oracle,3385,471,16,23
notifications/阻.svg,seal,3271,654,23,27
notifications/组.svg,bronze,4806,947,36,48
notifications/遵.svg,seal,7210,1215,41,56
notifications/作.svg,oracle,2347,435,17,18
policies/阿.svg,bronze,3879,959,59,65
policies/暗.svg,seal,4780,836,25,32
policies/澳.svg,seal,6936,1078,33,51
policies/坝.svg,seal,5122,857,28,36
policies/办.svg,seal,6195,984,28,34
policies/保.svg,oracle,3679,493,14,15
policies/堡.svg,oracle,3679,493,14,15
policies/报.svg,bronze,4716,678,20,25
policies/贝.svg,oracle,3427,565,18,24
policies/本.svg,bronze,4377,768,37,42
policies/币.svg,seal,5555,879,30,43
policies/壁.svg,seal,5744,970,29,37
policies/边.svg,oracle,4253,508,17,17
policies/标.svg,seal,6155,1067,36,48
policies/镖.svg,seal,6613,1155,41,58
policies/兵.svg,oracle,4481,825,36,50
policies/波.svg,seal,4978,941,30,45
policies/播.svg,bronze,4848,1020,45,63
policies/博.svg,bronze,5726,906,73,51
policies/布.svg,bronze,2764,457,15,19
policies/部.svg,seal,4858,809,22,28
policies/裁.svg,seal,5075,754,19,24
policies/册.svg,oracle,5316,946,33,43
policies/测.svg,bronze,4837,840,33,52
policies/策.svg,bronze,5206,1035,52,70
policies/层.svg,seal,4284,777,24,28
policies/查.svg,seal,5872,977,29,38
policies/察.svg,bronze,4564,903,55,62
policies/产.svg,bronze,4608,919,44,54
policies/场.svg,seal,3655,686,20,27
policies/成.svg,oracle,3134,493,19,24
policies/诚.svg,seal,5873,931,23,31
policies/城.svg,bronze,6863,1217,67,79
policies/乘.svg,oracle,3129,404,13,13
policies/程.svg,bronze,4309,687,24,30
policies/橙.svg,seal,5536,927,26,35
policies/出.svg,oracle,3541,508,16,19
policies/础.svg,seal,6225,955,25,36
policies/处.svg,oracle,3540,708,37,44
policies/畜.svg,oracle,4195,635,24,29
policies/传.svg,oracle,4971,629,18,23
policies/次.svg,oracle,2278,361,14,15
policies/存.svg,seal,2955,554,16,21
policies/打.svg,seal,2959,565,18,22
policies/大.svg,oracle,2903,343,12,14
policies/代.svg,seal,2805,537,15,21
policies/单.svg,oracle,3592,714,30,38
policies/导.svg,seal,6349,1139,41,59
policies/岛.svg,seal,4889,871,28,40
policies/盗.svg,oracle,3628,621,24,30
policies/道.svg,bronze,6684,1069,83,71
policies/地.svg,bronze,5173,995,41,56
policies/堤.svg,seal,3452,697,20,25
policies/迪.svg,seal,4379,773,27,31
policies/帝.svg,oracle,4153,805,30,39
policies/第.svg,oracle,2438,426,17,20
policies/典.svg,oracle,6327,952,34,42
policies/电.svg,bronze,4120,786,33,51
policies/调.svg,seal,5166,954,28,33
policies/谍.svg,seal,6659,923,21,24
policies/定.svg,oracle,3217,537,20,26
policies/动.svg,bronze,6250,1232,72,85
policies/独.svg,seal,4835,771,24,27
policies/度.svg,oracle,4328,570,20,24
policies/队.svg,oracle,3702,588,19,24
policies/遏.svg,seal,5524,822,22,28
policies/尔.svg,bronze,4053,756,72,52
policies/二.svg,oracle,2489,371,15,21
policies/发.svg,oracle,2640,367,15,18
policies/法.svg,bronze,5314,946,37,52
policies/反.svg,oracle,3438,699,28,36
policies/放.svg,bronze,4044,561,15,17
policies/飞.svg,seal,3550,560,14,12
policies/费.svg,bronze,4202,571,17,16
policies/风.svg,oracle,5613,561,14,14
policies/封.svg,oracle,2037,354,13,13
policies/奉.svg,bronze,4291,555,15,17
policies/服.svg,oracle,3671,569,23,26
policies/符.svg,bronze,14800,1643,87,98
policies/福.svg,bronze,8497,1239,90,77
policies/府.svg,bronze,3665,662,16,16
policies/改.svg,oracle,3469,536,17,19
policies/感.svg,bronze,15576,1388,81,79
policies/高.svg,oracle,4711,631,25,33
policies/告.svg,oracle,3981,783,29,37
policies/哥.svg,seal,3335,627,20,25
policies/歌.svg,bronze,3548,708,24,30
policies/革.svg,oracle,9393,818,30,35
policies/格.svg,bronze,5589,963,45,54
policies/工.svg,oracle,2634,420,14,15
policies/公.svg,oracle,2992,777,37,50
policies/攻.svg,bronze,3813,842,54,60
policies/供.svg,seal,4298,721,20,25
policies/共.svg,bronze,3035,448,14,13
policies/孤.svg,bronze,5074,960,56,63
policies/古.svg,oracle,4733,867,34,44
policies/谷.svg,oracle,2707,527,25,35
policies/雇.svg,oracle,4510,557,19,19
policies/寡.svg,bronze,4261,672,21,25
policies/馆.svg,seal,5037,875,23,30
policies/管.svg,seal,4210,739,23,29
policies/贯.svg,seal,3264,656,24,27
policies/光.svg,oracle,5076,465,14,15
policies/广.svg,oracle,4774,687,204,28
policies/规.svg,bronze,3682,780,52,56
policies/贵.svg,bronze,17670,2326,140,189
policies/国.svg,bronze,4618,1003,46,68
policies/海.svg,bronze,4642,734,29,43
policies/航.svg,seal,3311,641,18,25
policies/好.svg,oracle,5623,580,17,22
policies/合.svg,oracle,4227,499,20,21
policies/核.svg,seal,4773,838,22,29
policies/黑.svg,oracle,3131,470,18,18
policies/横.svg,seal,5475,924,26,36
policies/洪.svg,seal,5356,978,31,47
policies/护.svg,seal,6656,1042,30,37
policies/花.svg,seal,4729,783,27,37
policies/化.svg,oracle,3337,787,41,50
policies/划.svg,seal,5287,929,29,35
policies/画.svg,bronze,5078,793,34,41
policies/皇.svg,oracle,4797,628,19,24
policies/黄.svg,oracle,3021,413,13,16
policies/会.svg,oracle,8247,782,24,31
policies/活.svg,seal,5063,870,26,37
policies/伙.svg,seal,4850,888,26,31
policies/击.svg,seal,6471,970,27,32
policies/圾.svg,seal,3682,629,16,18
policies/机.svg,seal,2918,579,15,17
policies/基.svg,oracle,4206,566,18,20
policies/级.svg,seal,4711,701,17,19
policies/集.svg,oracle,4398,537,17,21
policies/计.svg,seal,3852,694,22,24
policies/记.svg,bronze,21646,2397,123,127
policies/纪.svg,bronze,2682,717,28,36
policies/技.svg,seal,4017,620,15,17
policies/际.svg,seal,5687,1004,31,45
policies/济.svg,bronze,4619,823,36,53
policies/加.svg,bronze,3251,791,56,63
policies/家.svg,oracle,4396,507,14,16
policies/假.svg,seal,4154,720,21,31
policies/间.svg,bronze,5069,994,44,60
policies/检.svg,seal,5238,891,27,35
policies/建.svg,oracle,5820,736,21,26
policies/舰.svg,seal,5047,813,173,39
policies/奖.svg,seal,4523,735,20,27
policies/匠.svg,seal,2873,617,18,23
policies/交.svg,seal,2394,423,14,13
policies/角.svg,oracle,7673,657,21,20
policies/教.svg,oracle,3957,656,22,32
policies/阶.svg,oracle,3871,694,25,33
policies/杰.svg,seal,4700,703,17,23
policies/结.svg,seal,4220,731,24,26
policies/截.svg,seal,5093,844,25,29
policies/解.svg,oracle,7447,889,30,40
policies/戒.svg,oracle,4627,810,28,37
policies/金.svg,bronze,3715,873,59,67
policies/禁.svg,seal,4872,911,27,40
policies/经.svg,bronze,4101,784,30,41
policies/精.svg,seal,4772,922,29,34
policies/警.svg,seal,6333,957,29,38
policies/究.svg,bronze,9248,1322,70,78
policies/局.svg,seal,2877,600,16,20
policies/剧.svg,seal,5224,838,19,23
policies/军.svg,bronze,5243,976,35,45
policies/君.svg,oracle,3274,757,34,46
policies/科.svg,seal,4254,714,16,18
policies/克.svg,oracle,2329,433,17,21
policies/刻.svg,seal,3523,711,20,26
policies/空.svg,bronze,3144,477,13,13
policies/库.svg,bronze,3525,646,20,23
policies/扩.svg,seal,6373,1044,30,40
policies/垃.svg,seal,3459,602,16,18
policies/拉.svg,seal,3459,602,16,18
policies/来.svg,oracle,2380,420,12,12
policies/劳.svg,oracle,5481,955,45,64
policies/老.svg,oracle,3143,368,12,12
policies/乐.svg,oracle,3683,508,16,16
policies/勒.svg,bronze,6784,1167,66,76
policies/垒.svg,seal,3230,657,24,31
policies/里.svg,bronze,3831,806,32,42
policies/理.svg,bronze,6160,1105,61,65
policies/力.svg,oracle,1524,318,13,13
policies/历.svg,seal,5185,828,23,34
policies/立.svg,oracle,2341,367,12,12
policies/利.svg,oracle,6256,910,43,65
policies/励.svg,bronze,4054,637,19,23
policies/联.svg,oracle,2298,417,15,16
policies/练.svg,seal,5450,834,25,23
policies/量.svg,oracle,3696,508,17,18
policies/林.svg,oracle,3514,511,15,18
policies/灵.svg,bronze,7223,1188,84,70
policies/领.svg,seal,5254,956,30,42
policies/令.svg,oracle,3301,410,17,19
policies/流.svg,bronze,3926,805,37,54
policies/留.svg,bronze,4261,918,42,59
policies/楼.svg,seal,6577,909,21,22
policies/录.svg,oracle,3561,624,28,41
policies/路.svg,bronze,5864,1011,75,53
policies/旅.svg,oracle,3893,582,18,23
policies/律.svg,oracle,3779,825,37,49
policies/掠.svg,seal,4295,703,19,23
policies/略.svg,seal,3764,727,24,29
policies/罗.svg,oracle,4555,634,22,28
policies/络.svg,seal,4839,793,23,29
policies/马.svg,oracle,6388,692,19,22
policies/码.svg,seal,4864,800,26,27
policies/麦.svg,oracle,2512,417,13,14
policies/曼.svg,oracle,3606,571,22,28
policies/氓.svg,seal,3772,616,16,18
policies/贸.svg,bronze,4384,641,21,25
policies/媒.svg,seal,5087,800,21,28
policies/美.svg,oracle,3122,466,12,13
policies/魅.svg,oracle,6086,760,30,42
policies/门.svg,oracle,4582,618,22,29
policies/们.svg,seal,3885,708,19,22
policies/盟.svg,oracle,3914,632,21,26
policies/密.svg,bronze,5038,1041,61,71
policies/免.svg,oracle,3686,425,16,18
policies/面.svg,oracle,8330,625,22,22
policies/民.svg,oracle,4569,503,16,17
policies/明.svg,oracle,5317,706,28,38
policies/命.svg,oracle,2890,721,33,43
policies/摩.svg,seal,5465,1011,30,48
policies/莫.svg,oracle,5178,981,46,66
policies/姆.svg,bronze,4016,856,38,51
policies/目.svg,oracle,8302,820,33,36
policies/牧.svg,oracle,3785,538,15,18
policies/暮.svg,oracle,7523,1204,51,69
policies/那.svg,seal,4560,707,19,25
policies/纳.svg,bronze,3213,772,31,41
policies/能.svg,bronze,2950,510,16,15
policies/你.svg,bronze,7114,1247,53,69
policies/年.svg,oracle,2372,404,15,17
policies/念.svg,oracle,5348,885,32,43
policies/农.svg,oracle,5902,871,34,45
policies/奴.svg,oracle,7456,534,18,16
policies/诺.svg,bronze,6038,961,72,48
policies/帕.svg,seal,3009,589,18,20
policies/判.svg,seal,3539,660,21,28
policies/炮.svg,seal,4305,816,24,36
policies/配.svg,oracle,12453,667,22,22
policies/骑.svg,bronze,17043,2292,142,189
policies/启.svg,oracle,3298,781,36,47
policies/汽.svg,seal,3960,778,30,45
policies/契.svg,bronze,11406,977,57,62
policies/器.svg,bronze,6509,1023,82,64
policies/强.svg,seal,6957,1149,38,50
policies/侵.svg,oracle,5025,723,24,33
policies/勤.svg,bronze,5065,957,58,63
